"","TimeStampEpoch","Symbol","OrderPrice"
"16793",1673015441586685952,"2SCCN",54.51
"16794",1673015441586690048,"DRSQ1",38.13
"16795",1673015441588378880,"SXUH7",53.65
"16796",1673015441589767168,"7856X",9.83
"16797",1673015441590657280,"7856X",23.6
"16798",1673015441592275968,"SXUH7",26.82
"16799",1673015441599449344,"K8OY9",2.24
"16800",1673015441599851776,"E4EMY",57.68
"16801",1673015441601353728,"NQGAH",74.68
"16802",1673015441618930944,"D30SM",101.12
"16803",1673015441636372480,"SXUH7",26.81
"16804",1673015441661517056,"OA14Y",62.54
"16805",1673015441684282880,"QGY3D",52.24
"16806",1673015441684300288,"QGY3D",20.92
"16807",1673015441705397504,"05VGI",123.78
"16808",1673015441705398784,"7856X",9.83
"16809",1673015441708880640,"P29R0",37.45
"16810",1673015441709145344,"MSBQE",45.95
"16811",1673015441709153792,"SXUH7",61.71
"16812",1673015441709164800,"R6NO3",54.46
"16813",1673015441709643264,"P29R0",7.49
"16814",1673015441718473216,"D30SM",101.59
"16815",1673015441728781056,"E4EMY",57.88
"16816",1673015441742652160,"E4EMY",9.65
"16817",1673015441746973184,"WOZ4H",42.3
"16818",1673015441746976768,"J2ZVG",116.91
"16819",1673015441758342144,"X0W9B",122.24
"16820",1673015441758695680,"TBHHD",131.67
"16821",1673015441766240000,"TBHHD",131.71
"16822",1673015441771804416,"DFSR3",62.91
"16823",1673015441771817984,"KMX73",65.82
"16824",1673015441772454400,"DFSR3",11.44
"16825",1673015441772467456,"KMX73",16.46
"16826",1673015441773882880,"QGY3D",20.91
"16827",1673015441773948416,"QGY3D",52.29
"16828",1673015441774197760,"QGY3D",52.23
"16829",1673015441774760960,"JU3VN",58.67
"16830",1673015441774886400,"P29R0",29.93
"16831",1673015441774923520,"D30SM",101.56
"16832",1673015441775052544,"Z5HII",244.96
"16833",1673015441776707584,"05VGI",132.15
"16834",1673015441780067584,"DD4PJ",6.33
"16835",1673015441780424192,"7856X",9.81
"16836",1673015441780450304,"DD4PJ",8.45
"16837",1673015441793305088,"3PM7N",61.4
"16838",1673015441793316096,"3PM7N",61.44
"16839",1673015441793403392,"N06BZ",108.14
"16840",1673015441793439744,"N06BZ",108.23
"16841",1673015441793523712,"3PM7N",61.44
"16842",1673015441795857920,"KIVN0",2.17
"16843",1673015441803328256,"WOZ4H",42.32
"16844",1673015441803440128,"MSBQE",46
"16845",1673015441803486464,"SXUH7",61.78
"16846",1673015441803874304,"R6NO3",54.51
"16847",1673015441808038400,"05VGI",132.2
"16848",1673015441808375808,"Z5HII",49
"16849",1673015441823790592,"DFSR3",11.42
"16850",1673015441824042496,"KMX73",16.44
"16851",1673015441824926720,"QGY3D",52.24
"16852",1673015441837088000,"Z5HII",245
"16853",1673015441837275904,"D30SM",101.59
"16854",1673015441845204736,"KMX73",16.44
"16855",1673015441849459712,"K8OY9",2.24
"16856",1673015441849473280,"Z5HII",244.96
"16857",1673015441850326016,"TBHHD",131.67
"16858",1673015441858526208,"N06BZ",108.21
"16859",1673015441859664640,"MSBQE",18.39
"16860",1673015441859682816,"SXUH7",26.76
"16861",1673015441859691264,"R6NO3",25.44
"16862",1673015441860073216,"N06BZ",108.23
"16863",1673015441868096256,"TBHHD",131.71
"16864",1673015441871905792,"KIVN0",2.17
"16865",1673015441889865984,"D30SM",101.56
"16866",1673015441911243520,"05VGI",132.15
"16867",1673015441919993600,"DFSR3",11.43
"16868",1673015441931322880,"TBHHD",131.67
"16869",1673015441931529216,"NQGAH",75
"16870",1673015441931624448,"N06BZ",108.21
"16871",1673015441933718016,"NQGAH",75.02
"16872",1673015441934147584,"QGY3D",52.23
"16873",1673015441935910400,"WOZ4H",42.3
"16874",1673015441936327168,"1H2XW",134.43
"16875",1673015441936679680,"TBHHD",131.22
"16876",1673015441937753856,"QGY3D",20.91
"16877",1673015441938117120,"QGY3D",20.89
"16878",1673015441938609920,"KMX73",16.44
"16879",1673015441939915520,"05VGI",132.2
"16880",1673015441942448384,"SXUH7",53.54
"16881",1673015441942463744,"MSBQE",38.33
"16882",1673015441942521600,"SXUH7",61.76
"16883",1673015441942540288,"MSBQE",45.98
"16884",1673015441944274432,"3PM7N",61.39
"16885",1673015441944301056,"N06BZ",108.12
"16886",1673015441947466496,"77EU8",11.24
"16887",1673015441947485440,"OSFG6",11.44
"16888",1673015441947683328,"77EU8",11.23
"16889",1673015441947704832,"OSFG6",11.43
"16890",1673015441956327936,"8DDW3",50.38
"16891",1673015441964230144,"8DDW3",50.39
"16892",1673015441969648384,"9S971",120.16
"16893",1673015441973851648,"KIVN0",2.18
"16894",1673015441991669248,"E4EMY",9.64
"16895",1673015441992143360,"WOZ4H",42.32
"16896",1673015441992425472,"DG1L5",10
"16897",1673015441995275520,"KMX73",16.44
"16898",1673015442001888256,"GIJQX",66.02
"16899",1673015442001912576,"Z5HII",245.81
"16900",1673015442002265088,"Z5HII",49.2
"16901",1673015442003081216,"NQGAH",75
"16902",1673015442004439040,"K8OY9",2.23
"16903",1673015442004604928,"Y3SCQ",36.3
"16904",1673015442004707328,"05VGI",132.15
"16905",1673015442005023744,"Y3SCQ",181.63
"16906",1673015442005193216,"Y3SCQ",181.67
"16907",1673015442005271040,"Y3SCQ",36.31
"16908",1673015442009251840,"JU3VN",27.38
"16909",1673015442009864192,"N06BZ",108.2
"16910",1673015442009930240,"N06BZ",108.21
"16911",1673015442014250496,"GIJQX",20.57
"16912",1673015442024758016,"DD4PJ",12.66
"16913",1673015442025596416,"DD4PJ",8.44
"16914",1673015442026941184,"KIVN0",2.19
"16915",1673015442027276800,"D30SM",101.1
"16916",1673015442028844032,"3PM7N",61.42
"16917",1673015442028878080,"N06BZ",108.11
"16918",1673015442030417920,"D30SM",101.54
"16919",1673015442030827520,"NQGAH",74.66
"16920",1673015442031255040,"Y3SCQ",180.89
"16921",1673015442031264256,"Y3SCQ",36.19
"16922",1673015442033291520,"OOOTO",70.46
"16923",1673015442033300992,"05VGI",132.2
"16924",1673015442034734080,"HVR6B",36.42
"16925",1673015442038157312,"3PM7N",61.37
"16926",1673015442045095680,"9S971",120.85
"16927",1673015442045150720,"9S971",120.12
"16928",1673015442049576448,"QGY3D",52.29
"16929",1673015442049721856,"3PM7N",61.44
"16930",1673015442050356480,"JU3VN",58.68
"16931",1673015442050393088,"QGY3D",52.24
"16932",1673015442050600704,"JU3VN",89.96
"16933",1673015442051081216,"JU3VN",58.67
"16934",1673015442053034240,"DD4PJ",33.82
"16935",1673015442053869056,"DD4PJ",8.46
"16936",1673015442055316736,"Y3SCQ",36.3
"16937",1673015442055379968,"Y3SCQ",181.63
"16938",1673015442060424192,"N06BZ",108.2
"16939",1673015442083353344,"OOOTO",70.49
"16940",1673015442086209536,"N06BZ",108.12
"16941",1673015442088639488,"3PM7N",61.39
"16942",1673015442100210944,"3PM7N",61.42
"16943",1673015442100242944,"N06BZ",108.11
"16944",1673015442102846976,"OOOTO",70.46
"16945",1673015442102888960,"WOZ4H",42.3
"16946",1673015442122945280,"DD4PJ",19
"16947",1673015442122963968,"DD4PJ",8.45
"16948",1673015442123909120,"05VGI",132.15
"16949",1673015442128217856,"05VGI",132.2
"16950",1673015442143043072,"KMX73",16.44
"16951",1673015442144972800,"DD4PJ",29.59
"16952",1673015442145090048,"DD4PJ",8.46
"16953",1673015442148916480,"KMX73",16.41
"16954",1673015442148941056,"DFSR3",11.41
"16955",1673015442150285056,"DFSR3",11.42
"16956",1673015442152892416,"WOZ4H",42.32
"16957",1673015442157391616,"OOOTO",70.49
"16958",1673015442157454848,"OOOTO",70.46
"16959",1673015442162523136,"DRSQ1",38.17
"16960",1673015442195200512,"KMX73",16.44
"16961",1673015442198047232,"2SCCN",54.55
"16962",1673015442210182144,"DD4PJ",8.44
"16963",1673015442219152384,"DFSR3",79.85
"16964",1673015442219166464,"KMX73",82.05
"16965",1673015442219197440,"DFSR3",11.43
"16966",1673015442233597952,"XKOBH",99.98
"16967",1673015442233625600,"XKOBH",100.06
"16968",1.673015442248e+18,"JU3VN",89.98
"16969",1673015442248822784,"SXUH7",61.78
"16970",1673015442248836096,"MSBQE",46
"16971",1673015442248897536,"R6NO3",52.72
"16972",1673015442248907520,"SXUH7",53.54
"16973",1673015442248913920,"MSBQE",38.33
"16974",1673015442253871616,"9S971",120.16
"16975",1673015442253908992,"9S971",120.89
"16976",1673015442261932544,"K8OY9",2.23
"16977",1673015442277228800,"HVR6B",36.44
"16978",1673015442284419840,"JU3VN",89.96
"16979",1673015442284955136,"JU3VN",58.67
"16980",1673015442285939200,"JU3VN",27.38
"16981",1673015442292720384,"KIVN0",2.18
"16982",1673015442294279168,"KMX73",16.44
"16983",1673015442304400640,"DG1L5",10
"16984",1673015442305103360,"DG1L5",10
"16985",1673015442307014144,"1H2XW",134.84
"16986",1673015442310681344,"9S971",120.2
"16987",1673015442323106816,"R6NO3",54.51
"16988",1673015442328865280,"XKOBH",100.05
"16989",1673015442328923136,"XKOBH",100.06
"16990",1673015442358706176,"DG1L5",10
"16991",1673015442360990208,"R6NO3",52.7
"16992",1673015442376442880,"XKOBH",99.97
"16993",1673015442380510464,"XKOBH",100.05
"16994",1673015442393540096,"XKOBH",100.06
"16995",1673015442410422784,"MSBQE",45.98
"16996",1673015442410432000,"SXUH7",61.76
"16997",1673015442412750080,"1H2XW",134.88
"16998",1673015442426454528,"XKOBH",99.98
"16999",1673015442443226112,"OOOTO",70.9
"17000",1673015442443306240,"OOOTO",70.93
"17001",1673015442453402880,"DD4PJ",8.45
"17002",1673015442457222400,"DD4PJ",33.82
"17003",1673015442458961664,"XKOBH",100.05
"17004",1673015442459947008,"XKOBH",99.97
"17005",1673015442460765184,"OOOTO",70.49
"17006",1673015442460914688,"OOOTO",70.46
"17007",1673015442462464512,"WOZ4H",42.3
"17008",1673015442462582272,"DD4PJ",8.46
"17009",1673015442462712320,"1H2XW",134.84
"17010",1673015442467266048,"SXUH7",53.54
"17011",1673015442467281408,"MSBQE",38.33
"17012",1673015442467326464,"SXUH7",61.76
"17013",1673015442467354112,"MSBQE",45.98
"17014",1673015442468925952,"JU3VN",90.04
"17015",1673015442469682944,"KMX73",16.44
"17016",1673015442469704192,"DFSR3",11.42
"17017",1673015442470731776,"MSBQE",18.39
"17018",1673015442470753280,"SXUH7",26.76
"17019",1673015442470765568,"R6NO3",25.44
"17020",1673015442471342592,"DD4PJ",8.44
"17021",1673015442482841088,"XKOBH",100.06
"17022",1673015442485565184,"DD4PJ",2.11
"17023",1673015442485571840,"7856X",1.96
"17024",1673015442491676160,"JU3VN",117.46
"17025",1673015442493693184,"OOOTO",70.9
"17026",1673015442493757184,"OOOTO",70.93
"17027",1673015442509822976,"9S971",120.16
"17028",1673015442512515840,"WOZ4H",42.32
"17029",1673015442519127552,"KMX73",16.44
"17030",1673015442519142912,"DFSR3",11.43
"17031",1673015442521006592,"JU3VN",90.06
"17032",1673015442532464384,"SXUH7",53.54
"17033",1673015442532481280,"MSBQE",38.33
"17034",1673015442532609536,"SXUH7",61.76
"17035",1673015442532695552,"MSBQE",45.98
"17036",1673015442532771840,"XKOBH",100.05
"17037",1673015442532966656,"R6NO3",54.46
"17038",1673015442533326080,"MSBQE",45.95
"17039",1673015442533400320,"SXUH7",61.71
"17040",1673015442534489600,"DD4PJ",8.44
"17041",1673015442534666240,"HVR6B",36.42
"17042",1673015442535126016,"63KJ7",53.27
"17043",1673015442535149056,"3GJEG",72.05
"17044",1673015442535158784,"2Q0FD",63.37
"17045",1673015442535162624,"3GJEG",72.1
"17046",1673015442535408640,"DD4PJ",8.45
"17047",1673015442535624960,"DD4PJ",12.66
"17048",1673015442536334336,"DD4PJ",8.44
"17049",1673015442539146240,"HVR6B",36.44
"17050",1673015442542835200,"RKG2T",13.93
"17051",1673015442542932480,"RKG2T",13.95
"17052",1673015442543296512,"JU3VN",117.44
"17053",1673015442543675392,"JU3VN",90.04
"17054",1673015442543789056,"OOOTO",70.9
"17055",1673015442578631168,"XKOBH",99.95
"17056",1673015442585604864,"MSBQE",45.98
"17057",1673015442585626880,"SXUH7",61.76
"17058",1.673015442586e+18,"R6NO3",54.51
"17059",1673015442589251584,"DRSQ1",38.13
"17060",1673015442589281792,"2SCCN",54.47
"17061",1673015442607039488,"63KJ7",23.06
"17062",1673015442607060480,"2Q0FD",31.66
"17063",1673015442607070720,"3GJEG",31.21
"17064",1673015442614278656,"9S971",120.12
"17065",1673015442614290432,"9S971",120.85
"17066",1673015442620481024,"OSFG6",34.36
"17067",1673015442620483072,"77EU8",33.76
"17068",1673015442620951040,"KMX73",16.41
"17069",1673015442620966912,"DFSR3",11.41
"17070",1673015442622044160,"WOZ4H",42.3
"17071",1673015442622052864,"J2ZVG",116.87
"17072",1673015442622232320,"0M3Q9",6.19
"17073",1673015442622309120,"WOZ4H",42.29
"17074",1673015442622404864,"OOOTO",70.93
"17075",1673015442633422848,"R6NO3",54.61
"17076",1673015442635388160,"9S971",119.84
"17077",1673015442636230656,"SXUH7",53.61
"17078",1673015442636288256,"R6NO3",52.79
"17079",1673015442636328704,"SXUH7",61.88
"17080",1673015442636781568,"R6NO3",25.48
"17081",1673015442637278464,"SXUH7",26.81
"17082",1673015442642692096,"MSBQE",38.31
"17083",1673015442642697216,"SXUH7",53.52
"17084",1673015442642736640,"R6NO3",52.7
"17085",1673015442644933120,"OOOTO",70.49
"17086",1673015442646754560,"KMX73",82.28
"17087",1673015442646864384,"DFSR3",80.05
"17088",1673015442647268352,"DFSR3",11.44
"17089",1673015442647282176,"KMX73",16.46
"17090",1673015442655006464,"OOOTO",70.46
"17091",1673015442664681472,"RKG2T",13.93
"17092",1673015442665441280,"9S971",120.81
"17093",1673015442667983872,"05VGI",123.82
"17094",1673015442668196864,"DD4PJ",2.11
"17095",1673015442668203264,"7856X",1.97
"17096",1673015442674200064,"WOZ4H",42.3
"17097",1673015442685884928,"9S971",120.12
"17098",1673015442698070784,"SXUH7",26.8
"17099",1673015442699846656,"DFSR3",11.42
"17100",1673015442700181760,"KMX73",16.44
"17101",1673015442702660864,"MSBQE",19.91
"17102",1673015442702702336,"SXUH7",26.74
"17103",1673015442702710784,"R6NO3",25.42
"17104",1673015442704860672,"RKG2T",13.93
"17105",1673015442727939072,"NQGAH",74.98
"17106",1673015442728059136,"NQGAH",75
"17107",1673015442729385472,"77EU8",11.25
"17108",1673015442729389568,"OSFG6",11.45
"17109",1673015442731215360,"WOZ4H",42.37
"17110",1673015442735545856,"7856X",9.83
"17111",1673015442735581440,"WOZ4H",42.38
"17112",1673015442735698432,"05VGI",123.78
"17113",1673015442737462016,"2Q0FD",63.12
"17114",1673015442737492224,"3GJEG",71.83
"17115",1673015442737518336,"2Q0FD",63.07
"17116",1673015442737533952,"3GJEG",71.78
"17117",1673015442737539584,"63KJ7",53.02
"17118",1673015442739639040,"DFSR3",11.42
"17119",1673015442756367616,"63KJ7",22.98
"17120",1673015442756401152,"3GJEG",31.1
"17121",1673015442756413184,"63KJ7",53.27
"17122",1673015442756421120,"2Q0FD",31.54
"17123",1673015442756493312,"2Q0FD",63.37
"17124",1673015442756496896,"3GJEG",72.1
"17125",1673015442766092544,"MSBQE",45.98
"17126",1673015442766157312,"SXUH7",61.76
"17127",1673015442766552064,"R6NO3",54.51
"17128",1673015442778167808,"NQGAH",74.98
"17129",1673015442784281856,"P29R0",74.82
"17130",1673015442784403968,"P29R0",74.89
"17131",1673015442806889472,"P29R0",7.48
"17132",1673015442807437056,"3GJEG",71.83
"17133",1673015442807596032,"63KJ7",53.07
"17134",1673015442807929344,"2Q0FD",63.12
"17135",1673015442817072128,"KMX73",16.44
"17136",1673015442831118336,"63KJ7",23.06
"17137",1673015442831137792,"2Q0FD",31.66
"17138",1673015442831147520,"3GJEG",31.21
"17139",1673015442889625600,"NQGAH",75
"17140",1673015442892564992,"DFSR3",11.43
"17141",1673015442918208256,"OOOTO",70.49
"17142",1673015442918551040,"OOOTO",70.46
"17143",1673015442941870336,"NQGAH",74.98
"17144",1673015442951049216,"D30SM",101.51
"17145",1673015442952428800,"OOOTO",70.9
"17146",1673015442958391296,"OOOTO",70.93
"17147",1673015442963067392,"D30SM",101.54
"17148",1673015442963403520,"SXUH7",53.52
"17149",1673015442963646720,"WOZ4H",42.37
"17150",1673015442963892480,"P29R0",7.49
"17151",1673015442966428672,"DD4PJ",2.11
"17152",1673015442966438912,"7856X",1.96
"17153",1673015442969283072,"OOOTO",70.49
"17154",1673015442982768128,"NQGAH",75
"17155",1673015442990782464,"NQGAH",74.68
"17156",1673015442991625728,"NQGAH",74.66
"17157",1673015442994173696,"WOZ4H",42.38
"17158",1673015443001519104,"8DDW3",50.3
"17159",1673015443001539584,"8DDW3",50.38
"17160",1673015443031069696,"P29R0",37.41
"17161",1673015443033289984,"NQGAH",74.98
"17162",1673015443059440640,"WOZ4H",42.37
"17163",1673015443059702272,"JU3VN",3.91
"17164",1673015443061737472,"P29R0",7.48
"17165",1673015443062364416,"63KJ7",23
"17166",1673015443062396416,"2Q0FD",31.56
"17167",1673015443062400512,"3GJEG",31.13
"17168",1673015443062790144,"05VGI",123.82
"17169",1673015443092424192,"1NTNT",14.68
"17170",1673015443103705856,"D30SM",101.51
"17171",1673015443103821312,"OSFG6",11.45
"17172",1673015443103830016,"77EU8",11.26
"17173",1673015443104346880,"D30SM",101.54
"17174",1673015443110161920,"P29R0",7.48
"17175",1673015443110412544,"P29R0",74.81
"17176",1673015443110870528,"QGY3D",52.23
"17177",1673015443110886912,"QGY3D",20.91
"17178",1673015443111969280,"7856X",1.96
"17179",1673015443112345344,"05VGI",123.78
"17180",1673015443117041152,"7856X",19.66
"17181",1673015443121992960,"2Q0FD",14.73
"17182",1.673015443122e+18,"63KJ7",10.62
"17183",1673015443122013184,"3GJEG",14.37
"17184",1673015443135602688,"P29R0",7.48
"17185",1673015443145842944,"QGY3D",15.67
"17186",1673015443154777856,"1NTNT",14.7
"17187",1673015443162526720,"2SCCN",54.51
"17188",1673015443162539264,"DRSQ1",38.17
"17189",1673015443186591744,"P29R0",37.41
"17190",1673015443191879168,"D30SM",101.51
"17191",1673015443192177152,"D30SM",101.54
"17192",1673015443200252160,"QGY3D",52.28
"17193",1673015443201014272,"P29R0",37.44
"17194",1673015443203424768,"OOOTO",70.9
"17195",1673015443205099008,"OA14Y",62.93
"17196",1673015443208319488,"OA14Y",62.95
"17197",1673015443211055616,"OOOTO",70.93
"17198",1673015443211173120,"QGY3D",20.91
"17199",1673015443215830016,"2SCCN",54.55
"17200",1673015443218215424,"DG1L5",10
"17201",1673015443222886656,"NQGAH",75
"17202",1673015443223715328,"QGY3D",52.23
"17203",1.673015443226e+18,"63KJ7",23
"17204",1673015443226007552,"2Q0FD",31.56
"17205",1673015443226025216,"3GJEG",31.13
"17206",1673015443226156800,"NQGAH",74.68
"17207",1673015443226612480,"NQGAH",74.66
"17208",1673015443228525056,"JU3VN",89.96
"17209",1673015443228594688,"QGY3D",15.67
"17210",1673015443229960192,"R6NO3",52.7
"17211",1673015443229969920,"MSBQE",38.31
"17212",1673015443230740480,"JU3VN",58.67
"17213",1673015443231059456,"P29R0",7.48
"17214",1673015443233449472,"05VGI",123.82
"17215",1673015443233658880,"7856X",9.83
"17216",1673015443241031168,"05VGI",123.78
"17217",1673015443241128960,"05VGI",132.15
"17218",1673015443253731840,"KMX73",16.44
"17219",1673015443253753856,"DFSR3",11.42
"17220",1673015443260750080,"P29R0",7.49
"17221",1673015443260938752,"QGY3D",52.22
"17222",1673015443261803776,"05VGI",132.2
"17223",1673015443264018432,"KMX73",16.44
"17224",1673015443264033792,"DFSR3",11.43
"17225",1673015443267753984,"QGY3D",20.89
"17226",1673015443313412608,"QGY3D",52.23
"17227",1673015443328841216,"QGY3D",20.89
"17228",1673015443329477120,"3PM7N",61.37
"17229",1673015443329523200,"N06BZ",108.1
"17230",1673015443329537280,"3PM7N",61.42
"17231",1673015443329573376,"N06BZ",108.19
"17232",1673015443341890560,"NQGAH",74.98
"17233",1673015443345959936,"NQGAH",75
"17234",1673015443346841344,"N06BZ",108.11
"17235",1673015443348034816,"N06BZ",108.1
"17236",1673015443383403008,"WOZ4H",42.38
"17237",1673015443395455488,"JU3VN",117.46
"17238",1673015443397943808,"NQGAH",74.98
"17239",1673015443400389632,"JU3VN",27.41
"17240",1673015443400491264,"OOOTO",70.9
"17241",1673015443400761344,"3PM7N",61.41
"17242",1673015443400794112,"N06BZ",108.18
"17243",1673015443401188352,"N06BZ",108.19
"17244",1673015443401200128,"3PM7N",61.42
"17245",1673015443402758144,"OOOTO",70.93
"17246",1673015443403946240,"2SCCN",54.51
"17247",1673015443415555584,"OOOTO",70.46
"17248",1673015443423480576,"QGY3D",52.28
"17249",1673015443429065984,"JU3VN",117.34
"17250",1673015443429146880,"NQGAH",74.66
"17251",1673015443429227264,"D30SM",101.1
"17252",1673015443429730560,"N06BZ",108.08
"17253",1673015443429746944,"3PM7N",61.37
"17254",1673015443432156416,"MSBQE",18.42
"17255",1.673015443434e+18,"WOZ4H",42.37
"17256",1673015443435126016,"WOZ4H",42.38
"17257",1673015443435138816,"MSBQE",46.07
"17258",1673015443435152640,"SXUH7",61.88
"17259",1673015443435167232,"R6NO3",54.63
"17260",1673015443435543040,"SXUH7",26.81
"17261",1673015443435555584,"R6NO3",25.5
"17262",1673015443435603456,"MSBQE",18.43
"17263",1673015443441105920,"D30SM",101.07
"17264",1673015443447632384,"JU3VN",90.04
"17265",1673015443451290880,"3PM7N",61.41
"17266",1673015443451323136,"N06BZ",108.18
"17267",1673015443451380736,"JU3VN",58.67
"17268",1673015443451559936,"N06BZ",108.1
"17269",1673015443476884992,"KIVN0",2.17
"17270",1673015443493328384,"R6NO3",25.48
"17271",1673015443512133120,"N06BZ",108.08
"17272",1673015443514598144,"JU3VN",117.32
"17273",1673015443514988032,"JU3VN",58.66
"17274",1673015443523067392,"KIVN0",2.17
"17275",1673015443568223232,"N06BZ",108.1
"17276",1673015443568924416,"JU3VN",117.34
"17277",1673015443612470272,"JU3VN",58.67
"17278",1673015443619664384,"JU3VN",117.32
"17279",1673015443620058112,"JU3VN",58.66
"17280",1673015443652889088,"JU3VN",27.37
"17281",1673015443656806144,"1NTNT",14.68
"17282",1673015443657177856,"XKOBH",99.94
"17283",1673015443657202688,"XKOBH",100.03
"17284",1673015443686899200,"XKOBH",99.95
"17285",1673015443687036160,"XKOBH",99.94
"17286",1673015443689170944,"WOZ4H",42.37
"17287",1673015443690374400,"WOZ4H",42.38
"17288",1673015443725051392,"JU3VN",89.96
"17289",1673015443726965248,"OOOTO",70.9
"17290",1673015443727151104,"D30SM",101.51
"17291",1673015443727632640,"GIJQX",66
"17292",1673015443731575808,"JU3VN",27.38
"17293",1673015443732174848,"OOOTO",70.93
"17294",1673015443732187136,"D30SM",101.54
"17295",1673015443732188672,"GIJQX",66.02
"17296",1673015443732904448,"Z5HII",48.99
"17297",1673015443732930560,"Z5HII",244.92
"17298",1673015443732968448,"NQGAH",74.63
"17299",1673015443738453760,"XKOBH",99.95
"17300",1673015443738893312,"XKOBH",99.94
"17301",1673015443739172096,"3PM7N",61.36
"17302",1673015443749442560,"MSBQE",18.39
"17303",1673015443749467648,"SXUH7",26.76
"17304",1673015443749489664,"R6NO3",25.44
"17305",1673015443788681216,"NQGAH",74.66
"17306",1673015443789184512,"3PM7N",61.37
"17307",1673015443804360960,"XKOBH",99.95
"17308",1673015443805800448,"XKOBH",99.94
"17309",1673015443819745280,"OOOTO",70.9
"17310",1673015443850022144,"GIJQX",66
"17311",1673015443850097920,"GIJQX",66.02
"17312",1673015443850345472,"D30SM",101.51
"17313",1673015443852471808,"D30SM",101.54
"17314",1673015443859437056,"XKOBH",99.95
"17315",1673015443859561472,"OOOTO",70.93
"17316",1673015443909191680,"Z5HII",49
"17317",1673015443909203200,"Z5HII",244.96
"17318",1673015443914447616,"R6NO3",54.63
"17319",1673015443914518016,"R6NO3",52.81
"17320",1673015443918822400,"R6NO3",25.5
"17321",1673015443943143680,"JU3VN",27.4
"17322",1673015443945256704,"DD4PJ",2.11
"17323",1673015443945788416,"DD4PJ",12.68
"17324",1673015443945834240,"DD4PJ",8.46
"17325",1673015443945974784,"05VGI",123.82
"17326",1673015443946071296,"OOOTO",70.9
"17327",1673015443946136064,"OOOTO",70.93
"17328",1673015443946973184,"05VGI",123.78
"17329",1673015443967405056,"E4EMY",49.99
"17330",1673015443979571200,"1NTNT",14.7
"17331",1673015443979583488,"KIVN0",2.19
"17332",1673015443997915648,"OOOTO",70.9
"17333",1673015444001811968,"OOOTO",70.93
"17334",1673015444019481856,"DD4PJ",8.45
"17335",1673015444019527424,"DD4PJ",12.66
"17336",1673015444025923584,"63KJ7",53.02
"17337",1673015444025935360,"2Q0FD",63.07
"17338",1673015444025955840,"3GJEG",71.78
"17339",1673015444039553280,"KIVN0",2.17
"17340",1673015444051497984,"05VGI",123.82
"17341",1673015444051667456,"DD4PJ",12.68
"17342",1673015444060269056,"DD4PJ",2.11
"17343",1673015444072648192,"DD4PJ",2.11
"17344",1673015444094513664,"2Q0FD",31.56
"17345",1673015444094525952,"63KJ7",23
"17346",1673015444094539520,"3GJEG",31.13
"17347",1673015444100739072,"63KJ7",53.02
"17348",1673015444100760320,"2Q0FD",63.07
"17349",1673015444100766464,"3GJEG",71.78
"17350",1673015444110546944,"DD4PJ",12.66
"17351",1673015444110644480,"05VGI",123.78
"17352",1673015444112244224,"KIVN0",2.17
"17353",1673015444126091264,"D30SM",101.51
"17354",1673015444130278656,"D30SM",101.54
"17355",1673015444132012032,"SXUH7",61.9
"17356",1673015444132383232,"SXUH7",26.82
"17357",1673015444134582272,"DD4PJ",2.11
"17358",1673015444135480064,"DD4PJ",8.46
"17359",1673015444144377856,"SXUH7",53.54
"17360",1673015444144448000,"SXUH7",61.76
"17361",1673015444146511360,"OOOTO",70.9
"17362",1673015444148078336,"DD4PJ",2.11
"17363",1673015444148099072,"7856X",1.97
"17364",1673015444148116736,"OOOTO",70.93
"17365",1673015444148381184,"7856X",11.8
"17366",1673015444149273088,"GIJQX",66
"17367",1673015444149838080,"Z5HII",48.99
"17368",1673015444149865472,"Z5HII",244.92
"17369",1673015444150112768,"NQGAH",74.63
"17370",1673015444155193600,"XKOBH",99.94
"17371",1673015444164242944,"DFSR3",11.44
"17372",1673015444164257280,"KMX73",16.46
"17373",1673015444165898240,"2SCCN",54.55
"17374",1673015444173812480,"2SCCN",54.51
"17375",1673015444173938688,"OA14Y",62.93
"17376",1673015444173969664,"Z5HII",245.77
"17377",1673015444174041344,"Z5HII",49.19
"17378",1673015444174094336,"OA14Y",62.95
"17379",1673015444174390016,"Z5HII",245.81
"17380",1673015444174411264,"Z5HII",49.2
"17381",1673015444178848000,"2Q0FD",31.57
"17382",1673015444178856448,"63KJ7",23
"17383",1673015444178868736,"3GJEG",31.13
"17384",1673015444180645120,"D30SM",101.51
"17385",1673015444185705216,"05VGI",123.82
"17386",1673015444185819648,"05VGI",123.78
"17387",1673015444198221056,"OOOTO",70.9
"17388",1673015444200880128,"DD4PJ",2.11
"17389",1673015444200909056,"7856X",19.66
"17390",1673015444200918784,"7856X",1.96
"17391",1673015444201126400,"7856X",1.97
"17392",1673015444211296000,"XKOBH",99.95
"17393",1673015444214341120,"KMX73",16.44
"17394",1673015444215386624,"HVR6B",36.42
"17395",1673015444216332288,"05VGI",132.15
"17396",1673015444216695040,"05VGI",132.2
"17397",1673015444219247104,"7856X",11.78
"17398",1673015444224142080,"OA14Y",62.93
"17399",1673015444224377600,"Z5HII",245.77
"17400",1673015444224388864,"Z5HII",49.19
"17401",1673015444226488832,"HVR6B",36.44
"17402",1673015444231220736,"JU3VN",117.46
"17403",1673015444231447552,"SXUH7",26.81
